"","diff","lwr","upr","p adj"
"2010-2002",-0.485735915212535,-1.76772209417075,0.796250263745681,0.999108997711282
"2011-2002",0.102279066061026,-1.17970711289719,1.38426524501924,1
"2012-2002",-0.334348294614353,-1.5975822989434,0.928885709714691,0.999996719824758
"2013-2002",-0.474499960156377,-1.75648613911459,0.807486218801838,0.999360565239297
"2014-2002",0.495537493027323,-0.786448685930893,1.77752367198554,0.998822634358513
"2015-2002",1.29975134921308,-0.00305403675432925,2.60255673518048,0.0513866752506796
"2016-2002",0.798908279544158,-0.483077899414058,2.08089445850237,0.805823860942708
"2017-2002",0.499573966869637,-0.763660037459408,1.76280797119868,0.998389180393156
"2018-2002",0.671567455574115,-0.610418723384101,1.95355363453233,0.95525242191165
"2019-2002",0.768945732727673,-0.513040446230543,2.05093191168589,0.853291735473121
"2004-2003",0.757121327424505,-0.562805160227414,2.07704781507642,0.897503721593521
"2005-2003",1.09942497528688,-0.197539199099092,2.39638914967284,0.232472467009015
"2006-2003",-1.13089954283159,-2.41399463652208,0.15219555085889,0.172971778137005
"2007-2003",-1.73782771535631,-3.03720934603274,-0.438446084679879,0.00035941433688802
"2008-2003",-1.94756554307137,-3.2469471737478,-0.64818391239494,1.85042184165374e-05
"2009-2003",-1.13929301520513,-2.45921950285705,0.180633472446791,0.203659248044559
"2010-2003",-0.992509363296099,-2.29189099397253,0.306872267380331,0.430237256564043
"2011-2003",-0.404494382022538,-1.70387601269897,0.894887248653892,0.99995311687038
"2012-2003",-0.841121742697917,-2.12200589389686,0.439762408501028,0.726218958342527
"2013-2003",-0.981273408239941,-2.28065503891637,0.318108222436488,0.453798790838335
"2014-2003",-0.0112359550562413,-1.31061758573267,1.28814567562019,1
"2015-2003",0.792977901129513,-0.526948586522407,2.11290438878143,0.851475963087951
"2016-2003",0.292134831460594,-1.00724679921584,1.59151646213702,0.999999806476253
"2017-2003",-0.00719948121392733,-1.28808363241287,1.27368466998502,1
"2018-2003",0.164794007490551,-1.13458762318588,1.46417563816698,0.999999999995686
"2019-2003",0.262172284644109,-1.03720934603232,1.56155391532054,0.999999972274166
"2005-2004",0.342303647862371,-0.975243080078036,1.65985037580278,0.999997606773981
"2006-2004",-1.8880208702561,-3.19191746512794,-0.584124275384256,4.89527308574766e-05
"2007-2004",-2.49494904278081,-3.81487553043273,-1.17502255512889,3.41986405860695e-09
"2008-2004",-2.70468687049588,-4.02461335814779,-1.38476038284396,5.55151480341465e-11
"2009-2004",-1.89641434262963,-3.23657076763043,-0.556257917628832,9.01954938994365e-05
"2010-2004",-1.7496306907206,-3.06955717837252,-0.429704203068685,0.00044073204285533
"2011-2004",-1.16161570944704,-2.48154219709896,0.158310778204877,0.175079165904982
"2012-2004",-1.59824307012242,-2.89996405384299,-0.296522086401856,0.00218406675462846
"2013-2004",-1.73839473566445,-3.05832122331637,-0.418468248012527,0.000509484046078645
"2014-2004",-0.768357282480746,-2.08828377013267,0.551569205171173,0.884209639046682
"2015-2004",0.0358565737050078,-1.30429985129579,1.37601299870581,1
"2016-2004",-0.464986495963911,-1.78491298361583,0.854939991688008,0.999688270080633
"2017-2004",-0.764320808638432,-2.066041792359,0.537400175082134,0.875850477731045
"2018-2004",-0.592327319933954,-1.91225380758587,0.727599167717965,0.991825137714066
"2019-2004",-0.494949042780396,-1.81487553043232,0.824977444871523,0.999230333838517
"2006-2005",-2.23032451811847,-3.51097141205682,-0.949677624180125,1.12362387949538e-07
"2007-2005",-2.83725269064318,-4.13421686502915,-1.54028851625722,0
"2008-2005",-3.04699051835825,-4.34395469274421,-1.75002634397228,0
"2009-2005",-2.238717990492,-3.55626471843241,-0.921171262551597,2.89228429095623e-07
"2010-2005",-2.09193433858298,-3.38889851296894,-0.794970164197007,1.84412770654063e-06
"2011-2005",-1.50391935730941,-2.80088353169538,-0.206955182923445,0.00611836765685447
"2012-2005",-1.94054671798479,-3.21897843547853,-0.662115000491057,1.27349042873259e-05
"2013-2005",-2.08069838352682,-3.37766255791279,-0.783734209140849,2.20993763455635e-06
"2014-2005",-1.11066093034312,-2.40762510472909,0.186303244042851,0.216006844282835
"2015-2005",-0.306447074157363,-1.62399380209777,1.01109965378304,0.999999647547728
"2016-2005",-0.807290143826283,-2.10425431821225,0.489674030559686,0.807423760675416
"2017-2005",-1.1066244565008,-2.38505617399454,0.171807260992932,0.199307753663428
"2018-2005",-0.934630967796325,-2.23159514218229,0.362333206589643,0.550747415924162
"2019-2005",-0.837252690642767,-2.13421686502874,0.459711483743201,0.753998362218634
"2007-2006",-0.606928172524714,-1.8900232662152,0.676166921165769,0.984854553696586
"2008-2006",-0.816666000239776,-2.09976109393026,0.466429093450708,0.77569752496884
